Text;Etiqueta
muy buenos días me comunico con la señorita Carolina cubillo  señora Carolina le habla Osorio de la universidad javeriana Cali Cómo se encuentra el día de hoy bien gracias  el motivo de mi llamada es porque usted está interesada en el seminario de Excel intermedio y avanzado Nosotros le hemos enviado información al correo Queríamos saber si la ha podido validar Y si podemos contar con su participación ya que iniciamos Este martes 16 de mayo  sí  eh si la pude validar pero es presencial y realmente no puedo de esa manera entonces Muchísimas gracias  ya le entiendo señora Carolina para el mes de agosto vamos a realizar uno online desde que le envíe esta información al WhatsApp  si quieres sí aunque yo te voy a ser sincera eh Es probable que lo tome con la universidad de la sabana Qué línea este finalizando este mes  Ah bueno finalizando este mes Ah bueno señora Carolina De todos modos muchas gracias por atender mi llamada de que esté muy bien  hasta luego  a usted muy amable gracias;Negativo
aló Hola buenos días hablo con Sergio  Eh no señora no está  Ah okay llamo desde la javeriana Cali tú de pronto sabes si todavía estoy interesado en el programa de derecho  Ah No la verdad no sé  Entiendo entonces eh Te parece bien si lo volvemos a llamar más tarde o el lunes  no  listo Dale gracias Hasta luego Que tengas buen día  gracias;Neutral
Aló buenas tardes Aló buenas tardes sería tan amable con Diana Camila Pérez  Sí con ella  Diana hablas con Rosa María de la cruz de la Universidad javeriana de Cali Cómo te encuentras el día de hoy  Ah muy bien gracias  Diana me contacto con usted para validar su interés en el diplomado en desarrollo de habilidades para ejercer la psicoterapia del cual no Solicito información anteriormente es correcto  es posible que la pueda contactar por WhatsApp  Sí disculpe un momentico estoy bastante ocupadito Será que me puedes llamar en otro momento Sí sí por WhatsApp estaría genial  me valida si es el mismo número al cual le estoy marcando en este momento  sí es el mismo número  Listo Entonces por ese medio le envío la información Muchísimas gracias por atender mi llamada que tenga feliz día hasta luego  Vale gracias;Neutral
aló Aló Buenos días me comunico con yanis García  quién  le habla Ingrid de la universidad javeriana Cali Cómo estás  bien gracias  bueno Me alegra mucho el motivo de mi llamada es porque sabemos de su interés en la especialización en gestión de las artes y la cultura en este momento deseo brindar la información del programa  si yo te puedo pedir un favor Es que en este momento estoy un poquito ocupada será que tú me puedes devolver la llamada más tarde  bueno podría ser a las 10 de la mañana  Sí sí no hay problema  bueno con gusto que estés muy bien Hasta luego  bueno Muchas gracias hasta luego;Neutral
aló Aló muy buenos días Por favor el Señor Carlos Ángel Pinzón  Buenos días quién lo necesita  mucho gusto habla con Ingrid bejarano de la Universidad javeriana de Cali cómo está  bien Sí señora  Okay se encuentra el Señor Carlos es para brindarle una información acerca de un diplomado el cual él solicitó información  Gracias muy amable  Permítame un momento que la pueda atender en este momento  Buena tarde Buen día perdón  muy buenos días Cómo está por favor el Señor Carlos Ángel Pinzón  Señor Carlos mucho gusto habla con Ingrid bejarano de la Universidad javeriana de Cali cómo está  Aló de la Universidad javeriana de Cali Señor Carlos  Gracias es que lo estoy llamando porque usted solicitó información acerca de nuestro diplomado en gestión tributaria con énfasis en niif que inicia el próximo primero de septiembre queremos consultarle qué dudas inquietudes tiene con respecto al diplomado estamos ya próximos a cerrar inscripciones  sí no pues es que estaba buscando un diplomado y ya Ya me inscribí en otro en otro lado  Ah perfecto Señor Carlos en el mismo tema  eh Sí en en  en  en ir perfecto Señor Carlos qué pena le hago una consulta en qué universidad se inscribió  no eh con la cámara de comercio de Bogotá  Ah Perfecto Bueno muchísimas gracias por atenderme que tengas un excelente día Gracias hasta luego  no sé muy amable;Negativo
Hola buenas tardes con Guillermo alemán Aló sí  universidad cómo está  de qué  de la Universidad javeriana de Cali cómo está  eh Muy bien  Qué bueno Guillermo es porque sabemos que está interesado en el programa de biología quería validar Si tiene alguna duda acerca del programa  eh Me podría mandar la información al WhatsApp o al o al correo y no puede estar hablando por teléfono Gracias  Okay dale que estés bien hasta luego;Positivo
Aló Buen día hablo con el Señor Jorge  hablas con Luis Carlos de la Universidad javeriana de Cali Cómo estás muy bien  bien también gracias a Dios Señor Jorge motivo mi llamada es porque estás interesado en un diplomado de neurociencia estructural y funcional eh Ya te habíamos llamado y ya te habíamos dado una información quería saber qué decisión tomaste  si lo vas a tomar listo Entonces te ayudo con tu proceso de preinscripción solamente necesito unos datos  no digo digo que no lo voy a tomar  Ah no lo vas a tomar Okay listo me podrías decir el motivo del Por qué no para ponerlo en la base de datos por favor  el motivo es que pues Actualmente estoy haciendo otro diplomado en otra universidad Entonces pues me queda un poco complicado hacer dos diplomados a la vez tanto en términos de tiempo como económicamente  Dale me puedes decir de pronto a la universidad en la que lo estás haciendo para ponerlo aquí como anotación  sí estoy en la universidad libre  listo Muchísimas gracias Hasta luego Que estés muy bien  listo Hasta luego gracias señor Luis Carlos;Negativo
Buen día le habla Valentina que le puedo ayudar Hola cómo estás Soy Juan Pablo narvez y es que me pues me interesaría ver cómo soy Campos por allá y ver lo que se se me está ofreciendo a mí  eh Cuál es su programa de interés  pero  administración de empresas en ciencias administrativas administrativas no me acuerdo bien  deseas información del programa vamos a ver si puedes acercarte a la universidad a conocer las instalaciones  eh eh la segunda  conocer las instalaciones para eso debes agendar una cita con la profesional para que te indique qué día podrías asistir a hacer esa visita tienes dónde Tomar nota de los datos de ella  de él qué pena  claro Dame un momento con la Dame un momento Busco un lapicero sí un lápiz un papel  Dale  listo  listo él se llama Manuel Valencia  Manuel Valencia  el número es el 322  eh 322  639  639  8211  821  el correo es manual.valencia@javerianacale  Valencia   Sí señor ese número 14 le dice mira yo estoy interesado en el programa de administración Pero lo que yo quiero es venir a la universidad hacer un recorrido Qué día podría ir en qué horario  punto edu.co  sí  listo eh pero gracias listo Entonces qué día me permiten asistir y poder ver las instalaciones  Exacto Sí sí señor con el agendas la visita  bueno Muchas gracias  con gusto que tengas buen día  hasta luego  hasta luego que esté muy bien;Positivo
Aló buenas tardes  sería tan amable con César Fernández  César Fernández no se equivocaba  Muchísimas gracias Que tenga feliz día;Negativo
Hola buenos días Te hablo de la Universidad javeriana de Cali hablo con Juan Alvarado sí correcto  Hola Juan Mira el Matías pues primero felicitarte porque has sido admitido en el programa de arquitectura y segundo preguntarte cómo vas con el proceso de tu matrícula financiera  sí estoy hablando con mis papás para ya realizar el pago  con quién Perdón no se te escucha muy bien  mis papás  okay  Vale eh De casualidad sabes como eh la semana o el día en que puedan realizar el pago para Pues aquí notificarlo y no dejarlo ya como comprobante  la verdad ahorita no podría decirte porque mi papá salieron  donde la departamento  vale Bueno entonces en este caso pues te estaremos llamando nuevamente durante esta semana para saber cómo vas con todo el proceso y pues que puedas enviar el comprobante de pago te parece  vale muchas gracias  vale Bueno gracias por atender la llamada y que tengas buen día hasta luego  igualmente;Positivo
ya aló aló Muy buenas tardes me comunico con el señor Arturo mercado  con el señora  muy muy bien señora  señor Arturo le habla brigid Osorio yo le estoy llamando de la universidad javeriana Cali Cómo se encuentra el día de hoy Bueno Señor me alegra mucho el motivo de mi llamada es porque usted está interesado en el diplomado de derecho de tránsito y Queremos saber si usted continúa con este interés y Si desea que le ampliemos la información  me puede regalar a mi correo la información o a mi número celular este numerito Y te quedo muy agradecido  muy amable yo muy formal  bueno señor Ya le envío la información a este mismo número de celular y por ese mismo medio Cualquier duda o inquietud me la puede hacer saber  muy muy muy formado yo  Bueno hasta luego  que esté muy bien señora;Positivo
Aló Buenos días Buenos días tengo el gusto de hablar con la señora Marta  mucho gusto Mi nombre es Valentina sernam estoy comunicando de la universidad javiana Cali cómo está  estoy con ella muy bien muchas gracias  bueno el motivo de mi llamada es porque ha presentado interés por la maestría en salud pública y deseo brindar información del programa el momento para atender la llamada  al entiendo  lo que pasa o sea esto es lo que pasa quería hacer esa esa maestría pero ahorita me urge me urge especializarme en calidad y sé que también la javeriana lo da pero en este momento no no tienen todavía disponible  sí no no tiene programas de calidad como tal  ese programa  quiero hacer la maestra vale vale vale vale Muchísimas gracias  con gusto tenga buen día;Positivo
aló aló  aló Sí buenas tardes Aló Muy buenas tardes por Andrés Felipe  correcto  señor Andrés le habla bri Osorio le estoy llamando de la universidad javeriana Cali Cómo se encuentra el día de hoy  bien Sí señora Lo que pasa es que en este momento sí un poquito ocupado eh No sé si podríamos reagendar una llamada en a la sobre eso de las 2:30 de la tarde  sí  sí señor le voy a adelantar enviando también información del diplomado en derecho de tránsito que creo que es el de su interés eh también a su correo y yo le estaría regresando la llamada  Perfecto ahí también van a incluir Los costos  sí señor  Ah Okay perfecto eh listo entonces agradezco la información ya tienen mi correo correcto  si acá dice que es Osma Andrés 01@gmail.com  Sí señora  bueno que esté muy bien Hasta luego  vale Hasta luego;Positivo
Buenos días Buenos días señora Camila me escucha  Ah bueno gracias aló aló aló no no habla con ella se equivocada Qué pena;Negativo
 Buenos días aló  Perdón que no le escucho  Sí me comunico con Sara Ramírez  señora  Sara mucho gusto le habla Ingrid de la universidad Cali Cómo estás  bien gracias  hola Buenos días familia Cómo estás  Me alegro mucho el motivo de mi llamado es porque sabemos de su interés en el programa de Medicina en este momento deseo validar si va a continuar con el proceso ya que se cierra las inscripciones el día de mañana  Ah bueno señora pues las inscripciones ya se cieran el día de mañana verdad en la inscripción se hace a través de la página web de la Universidad del proceso es virtual tiene un valor de 143000 pesos bien y el valor por semestre es de 19,84  Ah bueno no cuentas con el no te has graduado  bueno bueno con gusto que esté muy bien Hasta luego  Uy qué bueno esa alegría se escucha bastante Bueno me presento mi nombre es Andrés en este momento pero sí me gustaría escucharlo obviamente pues eh Les agradecemos con nosotros vamos a hacer una jornada super chévere en nuestro Open House compartiendo los programas de nuestra universidad conociendo la procesión de todas nuestras carreras que tenemos para ustedes y pues nos acompaña Hasta el otro año y unas palabras Yo me vuelvo a comunicar eh amigos parejas;Positivo
aló Muy buenas tardes Buenos días me comunico con Jorge Mauricio  Eh sí  hablas con Natalia de la Universidad javiana de Cali Cómo estás  muy bien  Qué bueno Jorge nos llegó la notificación de que estás interesado en el programa de Medicina ese es tu programa de interés  eh sí  Okay Tú ya finalizaste el colegio  no  y cuándo finalizas  no  este  ahorita en en junio  Okay perfecto ya tienes conocimiento acerca del programa  sí sí sí  okay Y tienes alguna duda alguna inquietud en este momento  bien pues la verdad en este momento no  Okay eh Te comentaron que puedes ir adelantando todo el proceso de inscripción para que solamente quede pendiente esperar los resultados  no sabía  okay Bueno en la universidad está dando la oportunidad de que las personas que estén realmente interesadas en inscribirse hagan su proceso desde ya con las notas del colegio para que les puedan agendar entrevista eh antes de pues más rápido y solamente ya quede pendiente es conocer el resultado de la prueba saber Recuerda que hasta que no se conozca el resultado no te van a dar admisión hasta el programa y debes de contar con un puntaje igual o superior a 320 puntos listo Sí hay una pregunta eh Si es así digamos que yo no me inscriba hasta tener el puntaje tengo menos como probabilidad de entrar  Ah okay  es que los cupos son un poco limitados pues como ese programa tiene una alta demanda entonces a veces las inscripciones las tenemos hasta el 4 de junio cierran en de Medicina hasta el cuatro están de junio y a veces no van hasta la fecha porque se llenan por los cupos entonces a veces toca cerrar el programa un poco antes por eso se hace la recomendación de que si quieren pueden ir pueden ir iniciando todo el proceso desde ya  Ah bueno gracias listo Entonces en ese caso te gustaría iniciar con el proceso o prefieres que mejor nos contactemos para cuando te entreguen el resultado de la prueba saber voy a entrar a la página lo que pasa es que en este momento no no tengo o sea no puedo sentarme a hacer eso pero pues voy a mirar en la página está Cómo hacer eso cierto  sí te vas a inscribir  Sí tal vez  Okay dale Jorge De todas maneras si quieres yo te puedo enviar el link de inscripción y los documentos que debes de tener en cuenta vale En caso de que tengas alguna otra duda me puedes escribir  listo  Está bien muchas gracias  Dale gracias a ti por recibir mi llamada que tengas un excelente fin de semana  hasta luego  Dale que estés bien;Positivo
Aló muy buenos días aló  Por favor Electra Quintero  Sí señora  habla con juliet balanta de la Universidad javeriana de Cali Cómo se encuentra el día de hoy  Muy bien gracias  me alegra mucho el motivo de mi llamadas Porque queremos validar su interés en nuestro programa de psicología Queremos saber si tiene alguna duda alguna inquietud y cómo podríamos ayudarle  eh Sí es que no alcancé muy bien el Facebook y nada como las quedé enfocado como en sí eh cuando son cuando ya los egresados que se enfocaban En qué áreas de la salud hoy qué áreas especializadas  en estos momentos el programa de psicología tiene varios enfoques si tú gustas si tienes disponibilidad de tiempo te puedo brindar en estos momentos la información  en estos momentos los los los temas a profundizar los tres enfoques de la psicología con la universidad son psicoanálisis conductual cognitivo y humanismo tiene un enfoque clínico y con reconocimiento en neurociencias e investigación El Fuerte a la universidad está en el área de las neurociencias y la psicología clínica se busca que los estudiantes se consoliden en neurociencias investigación psicológica y competencias clínicas  la dime Okay y otra preguntica eh Hay este año han salido algunas becas para de la universidad para la carrera  la universidad cuenta permanentemente con un programa de becas está basado principalmente en los resultados obtenidos por los estudiantes en las pruebas saber 11 el puntaje de postulación al programa de becas para el programa de psicología parte de 360 puntos en adelante dependiendo de la beca a la que desees postularte en estos momentos aproximadamente te puede cubrir desde el 20% de descuento hasta el 80% de descuento del valor del primer semestre y el segundo en adelante te puede cubrir un 10 20 o 30% dependiendo del promedio académico obtenido por el estudiante en su en su programa como tal  Dale  tienes alguna otra duda inquietud en la que te pueda ayudar  sería interesado en que le comparta la información por escrito ya sea a través de Whatsapp o correo electrónico por WhatsApp estaría bien gracias  a este mismo número  Sí señora  Bueno yo le voy a compartir toda la información por escrito dado el caso de que tenga alguna duda alguna inquietud me hace saber a través de ese medio Yo estaría atenta para brindarle toda la información  Dale muchísimas gracias un buen día  bueno que esté muy bien Hasta luego  hasta luego;Positivo
 aló muy buenos días me comunico con la señorita solandi Vera  sí quién habla  sol te habla bri Osorio de la universidad javeriana Cali Cómo te encuentras el día de hoy  Ah Hola Muy bien gracias a Dios Y usted  muy bien sol Montiel llamada Es porque te hemos enviado información al correo del curso de formación académica en insolvencia con el aval de la superintendencia de sociedades en este caso quería validar si ya pudiste eh revisar la información y si podemos contar con tu participación ya que iniciamos el 8 de mayo  Eh me recuerdas el precio porfa si lo he descartado de pronto por el precio qué precio tienes  el sí tiene un costo de inversión de 3,392,500  ya entonces sí ha sido por eso no es que pasa que en este momento pues estoy terminando el pregrado Y entonces el derecho Entonces pues no me alcanza este semestre para para poderlo realizar si ya me tocaría esperar esperar más adelante  Ah bueno Más adelante nosotros en el mes de septiembre estaríamos abriendo Pues el último diplomado del año entonces para que estés atenta a esta información el diplomado es presencial o es virtual  es online las clases en vivo  Sí este no tiene ninguna facilidad de pago nada cierto  Sí señora eh Si eres egresada de la universidad tienes un 15% de descuento  sí  si ya lo aplazas para septiembre tienes un descuento también que lo puedes acumular si eres egresada De pronto pago del 10%. O sea que en total  este Pero tiene que ser egresado de la Universidad javeriana o de cualquier otra universidad  sí  sí  sí no de la universidad averiana digamos que si no eres de la javeriana tienes un descuento por pronto pago en este caso para el próximo que sería así pagas hasta el 29 de agosto te quedan 3,58,000  diplomado  a Okay listo Entonces lo tendrá en cuenta ya para la próxima para el próximo eh Sí muchísimas gracias de todas maneras  bueno que esté muy bien Hasta luego  bueno Igualmente hasta luego;Positivo
 Aló Buenos días Aló muy buenos días  Sí hola  Por favor Juan Pablo vinasco  con él  habla con juliet balanta de la Universidad javeriana de Cali Cómo se encuentra el día de hoy  muy bien y usted cómo está  Me alegra  me alegra mucho muy bien gracias por preguntar el motivo de mi llamada es porque queremos validar su interés en nuestro programa de Medicina Queremos saber si tiene alguna duda alguna inquietud y cómo podríamos ayudarle  es que estoy interesado Ya pues para este año no no me da Porque me imagino que ya presentaron o hicieron las inscripciones para el semestre 20232  entonces  en esos momentos Contamos con inscripciones abiertas hasta el día 4 de junio  Ah okay entonces quería preguntar eh  Qué cuesta eh la carrera de medicina  que cuántos semestres tiene y todo eso y que cuesta la inscripción  bueno en estos momentos el valor de los derechos de inscripción se encuentran en 143,000 pesos el valor por semestre del programa de medicina es de 19,843,000 pesos a este valor se le da adicional el valor de la estampilla procultura que corresponde al 1.5% del valor del semestre el programa requiere que cuente con un puntaje mínimo de 320 puntos en las pruebas a ver 11 para hacer el proceso de postulación Okay perfecto están ahí hasta el día 4 de junio  4 de junio Sí señor van a estar abiertas las inscripciones para ingresar en julio del 2023 ya las siguientes convocatorias se aperturarían Aproximadamente en el mes de agosto septiembre para iniciar en enero del 2024  Ah Okay perfecto Ah listo Muchísimas gracias como mi mi inquietud  y estarías interesado en realizar el proceso de inscripción  pues lo tendría que que hablar También acá con mi familia de eso por lo que yo vivo en Medellín  comprendo Bueno si usted gusta nosotros podemos dejar ese registro en el sistema y nos podríamos contactar nuevamente para validar Qué decisión ha tomado  listo Dale perfecto  en qué momento sería oportuno volvernos a comunicar  perfecto en qué horario  sería perfecto la otra semana cualquier día yo estaría disponible  a esta misma hora eh o por ahí tipo 10 también o en la tarde también si se puede no no habría ningún problema  perfecto voy a dejar el registro y yo me contactaría la próxima semana para validar Qué decisión has tomado  listo perfecto  bueno que estén muy bien Hasta luego  Gracias igualmente Hasta luego feliz día  Igualmente hasta luego  hasta luego;Positivo
 Buenos días Buenos días señor con María Ramírez de la universidad javeriana Cali cómo está  Muy bien cómo le va  bien gracias por preguntar el motivo de mi llamada es porque queremos saber si está interesado en la especialización en ingeniería de software Ya que en estos momentos tenemos inscripciones abiertas  Ah sí  Okay desea que le brinde información desde cero ya cuenta con información del programa o pues tiene alguna pregunta  cero cero de cero estaría bien  Ah listo Perfecto Bueno entonces le comento que el programa tiene una duración de dos semestres eh manejamos la modalidad presencial flexible es decir si usted en algún momento no puede venir a a la clase de manera presencial la puede ver de manera online listo a través de la plataforma zoom e los horarios que manejamos unos días viernes de 2 a 9 de la noche sábado de 7 a 5 de la tarde este es el horario pero como le digo o sea alguno de estos dos días viernes o sábado no puede venir puede ver la clase de manera online y en cuanto al valor eh del semestre está en 12,64,000 eh También le quiero comentar que este programa cuenta con una beca llamada beca posgrados javieriana el descuento que se está otorgando señor melkin es del 20% para los egresados jamedianos ya sea de la sede Cali o la sede de Bogotá y del 15% para egresados de otras universidades No pedimos nota No pedimos puntajes ni promo ciones promedios para que usted pueda obtener ese beneficio solamente pedimos esos dos requisitos que queda admitido y que se postule y así ya usted tendría Pues un descuento en su matrícula financiera ehm también le quiero comentar que las inscripciones en estos momentos están abiertas hasta el 19 de julio listo hasta esa fecha hay inscripciones y las clases iniciarían el 28 del mismo mes sin alguna pregunta momento  Okay le pregunto el Señor melkin usted es profesional de Qué programa Y de qué universidad   Ah okay usted es ingeniero de sistemas  Okay perfecto entonces le pregunto estaría interesado en inscribirse o quiere validar primero la información  Claro que sí aquí me aparece  voy a validarlo tú me puedes enviar esa información a mi correo por favor creo que les digo sí o este número de WhatsApp estaría bien  vale  Sí así es  Ah listo por ambos medios me confirma si es 15 j@gmail.com listo Entonces ya le envío información y en otra oportunidad me estaré comunicando con usted señor Mel  vale muchas gracias buen día  que esté muy bien Hasta luego;Positivo
Buen día le habla Valentina que le puedo ayudar muy buenos días Valentina hágame un favor Yo quiero saber hasta qué día son las inscripciones para un programa de de la universidad  programa de qué Qué pena Es que no se escucha se escucha lejos  Ah okay Bueno yo miro si es que acá estoy a ver allí ya me escuchan  Sí señora  Ajá un programa de medicina  el programa de Medicina las inscripciones finalizan mañana  mañana 4 pero es uno cu esa es una preinscripción o o tiene uno que Cancelar de una vez ese formulario  debes efectuar el pago del de los derechos de inscripción debe diligenciar todo el formulario adjuntar toda la documentación dentro de ese efectuar el pago de los derechos de inscripción sea mañana no tienes todo eso completo no se tiene en cuenta tu inscripción para continuar en el proceso que de ahí ya sigue la entrevista con el director de programa  hay entrevista  señora  hay entrevista  Sí señora Sí una vez finalicen el proceso de inscripción eh valida que toda la documentación esté completa el área encargada y le agendan la entrevista con el director de programa luego de la entrevista se conoce el resultado de admisión  Ah okay Bueno niñas estoy muy amable Muchas gracias  bueno con gusto tenga buen día  lo mismo hasta luego  Gracias hasta luego;Positivo
Hola Muy buenos días hablo con Daisy  Hola hablas con Natalia la universidad jauriana de Cali  Hola es porque no llegó la notificación de que estás interesada en el programa de enfermería ese es tu programa de interés  Okay Tú ya finalizaste el colegio y presentaste la para saber que no me llegan los resultados  Ah Estás en la espera de los resultados  Hola  disculpa Me repite es que se se entrecortó  estoy esperando los resultados  Ah Okay perfecto Te gustaría que nos contactáramos contigo para esas fechas para validar cómo te fue  mhm  Dale Perfecto entonces para finales de este mes nos contactaremos nuevamente vale eh que tengas un excelente día Daisy gracias Por recibir mi llamada  Hasta luego Que estés muy bien;Neutral
 aló muy buenos días me comunico con la señora María Alejandra Gaitán  Sí señora  señora María Alejandra le habla Osorio de la universidad javeriana Cali Cómo se encuentra el día de hoy  Ah brigit muy bien muchas gracias  Sí señora  bueno el motivo de mi llamada es porque usted mostró interés en el curso de certificación en cine antropometría nivel 1 quería saber si usted ya validó la información desea que le ayudemos a finalizar el proceso de inscripción o Si tiene alguna duda  Sí pues es que me salió la publicidad en instagram pero no decía fechas ni costo Bueno como eso y estaba esperando pues como el correo porque busqué en la página pero no no encuentro información  sí  sí sí  Ah  Oh Okay  ya le entiendo Bueno este curso va a ser 3 días son 40 horas intensivas inicia el 2 de junio y finaliza el 4 de junio estos días va a ser sábado viernes sábado y domingo de 8 a 6 de la tarde y tiene el valor No pues  sí ya por la fecha no puedo cuánto cuesta  el valor de la inversión es de 1,400 sí  claro  Okay super bien no porque es que justo estoy terminando la especialización en la escuela nacional allá y empiezo prácticas ahorita el 28 yo creí que era despuesito pues no decía fecha porque hoy es 28 al 15 entonces se me cruza Ay qué pesar y próximas fechas Aún no tienes  Ah okay  todavía no tenemos programado próximas fechas de este no  Ah okay Vale Ay qué pesada  bueno de todos modos Eh sí son solo los tres días  como un permiso  viernes sábado y domingo Sí tú me puedes me puedes enviar correo con la información yo pueda solicitar como un permiso esos tres días tal vez para hacerlo Sí porque pues sí sí me gustaría muchísimo  tú dejas registrado m Gaitán saavedra@gmail.com a ese correo te puedo enviar  Sí sí señora Sí señora Por favor  vale  Bueno ya te envío la información y también te envío al WhatsApp para que tengas mi contacto y cualquier duda entonces me escribas por ese medio  bueno que estés muy bien Hasta luego  vale Muchísimas gracias eres muy amable vale Gracias hasta luego;Positivo
Muy buenas tardes Mauricio Rosero de la pontificia universidad javeriana con quién tengo el gusto Gracias mira yo llamé recién y se me colgó eh cómo hacemos para poder hablar con alguien de Educación continua que me amplíe sobre un diplomado me dan unas extensiones que cuando las marco dicen que no que no hay destino a esa extensión Entonces con quién puedo hablar  Tú tienes el nombre tengo un nombre aquí registrado que es César Pulido sí  Ese es mi hijo él es estudiante  vale él es la persona  pero no es para él es para mí es para mí  es para ti qué diplomado es  es un diplomado ya te digo  para tesos por el  diplomado en desarrollo psicológico en niños aportes para la intervención empieza la próxima semana  llamado para qué me puedes rectificar por favor  en desarrollo psicológico en niños  desarrollo ya vale  tú tienes de pronto un proceso de inscripción ya hecho  no vamos a hacer  no no no porque como no sé porque quiero quiero conversar primero a ver si lo tomo o no pues cómo me voy a inscribir si no todavía no lo tengo resuelto  vale e Sí claro por este medio no te puedo brindar mucha información acerca del del  del diplomado porque nosotros no manejamos eso sin embargo si tú quieres podemos abrir un proceso para que los mismos encargados del área te llamen en  O sea no hay un teléfono directo donde uno puede hablar Me parece increíble  no lo hay lo que pasa es que cuando tú marcas este este este número este número es para pregrados o sea para información de pregrado sí si tú quieres Si tú  No no es de pregrado dice De hecho dice que es para dice Eh sí que está interesado en diplomados no sé qué ta ta ta marque tres y ese es el que yo marco entonces o sea tienen algo mal con el sistema telefónico  vale sin embargo Mira puedes marcar al 3218200 con la extensión 8787 con esa extensión te vas directamente con con los encargados que se educó  Por eso te estoy diciendo que llamo y me dice que ese no es un destino que ese destino o sea como que diciendo que esa extensión no es de nadie  Ya llamé dos veces y dice el en la extensión no tiene destino algo así entonces  Pues esa es la Esa es la extensión que nosotros nos brindan a nosotros sobre el call center de Educación continua que es la que maneja la de progados  por eso pero pero no funciona es que eso es lo que te digo no funciona  Bueno mira yo acá desde la página ya ya mandé Ya mandé para que me  Regálame tu número de cédula por favor  66 827 305  66 827 305 sí  sí  Karina Restrepo neli  sí Y mira aquí estoy en la página y dice Para más información ingreso los datos y no me lo deja enviar tampoco  Pero mira que no tenemos una inscripción tuya Como para ese proceso  Por eso te digo porque yo no me he inscrito porque quiero saber primero quiero hacer unas preguntas y de acuerdo a eso me inscribo es que yo no estoy segura de hacerlo por eso o sea Esa es la solución que yo te puedo dar es abrir una campaña para que la persona encargada te llame directamente así tú no tienes problemas con con el call center de nosotros  sí  pero por eso te digo te hago otra pregunta yo estoy aquí en la página entonces dice ahí explica ta ta ta y dice más información entonces nombre apellido cédula celular email y le Y entonces como para enviar como para que se contacten y le digo enviar y no no no deja entonces  y no te deja vale es un eso es un fallo eso es un fallo de la plataforma eso es realmente no lo puedo manejar yo lo que sí puedo hacer es lo que te digo abrirte una campaña para que una persona encargada del área te llame directamente a ti  pero que me llame pronto porque es que eso ya empieza en una semana yo necesito tomar la decisión por el tema del pago y todo entonces necesito que me contacten pues rápido  vale No tengo problema e vamos a hacer eso para que para que te llamen Vale entonces Dame un momento te voy organizando todo y te voy preguntando lo que necesito aló  es 15  señorita carina Restrepo listo Qué pena la espera vale me regalas porfa un número de contacto que tú tengas a la mano siempre 315 sí  4 47  472  sí 702  7022 vale  ya hts es el proceso una compañera más adelante más en este momento te va a hacer todo el proceso para que te llamen y que te den información vale  Bueno gracias  con mucho gusto y una disculpa por  la demora que estés muy bien  eh la cuestión de la página  No no la demora tanto sino que pues verían como revisar mejor los procesos qué pasa con la página Por qué las extensiones no contestan o o el o el o el la grabación dice que esa extensión pues como que como que no tiene destino entonces para que que la revisen  sí verás lo que pasa es que es que por este por este número como tal que tú me estás llamando nosotros por la plataforma en que recibimos las llamadas no podemos hacer de transferencias Sin embargo el número el número que te estaba dando al principio que es el 321 82 00 por ahí sí podemos darte la la conexión directa con la extensión  No entendí eso pero por eso por ese mismo número llamé y maté a la extensión y sale la misma respuesta se dice que no hay destinatario para esa extensión entonces  Puedes puedes puedes puedes marcarlo y esperar que te comuniquen con un asesor para que el asesor mismo haga el proceso ya a él no le va a salir un error  ya okay Bueno gracias  vale igual De igual forma voy a hacer el proceso y pues igual te quedan incertidumbre puedes hacer lo que yo te digo listo  Bueno gracias  con muchísimo gusto que estés muy bien;Positivo
aló aló muy buenos días con la señora Silvia González  Sí con ella  señora Silvia le habla Osorio de la universidad javeriana Cali Cómo se encuentra el día de hoy  bien Sí señora  el motivo de mi llamada señora Silvia es porque usted está interesada en el curso de formación académica de insolvencia con el aval de la superintendencia de sociedades anteriormente eh Ya le hemos brindado la información y se la hemos enviado al correo que quería validar Cuál es su decisión si podemos contar con su participación ya que iniciamos este 8 de mayo  Ay no Muchísimas gracias No no no es posible  cuál sería el motivo señora para dejarlo registrado en el sistema  Sí señora  No no es que era yo pensaba que era de de persona natural esto y también el horario el horario no Me sirvo que tengo una bebé  Ah bueno Yo lo entiendo Muchísimas gracias por atender mi llamada que esté muy bien  Gracias;Negativo
