Text;Prueba
 aló Buenos días tengo el gusto de ver con la señora Tatiana  Sí con ella  mucho gusto Mi nombre es Valentino estoy comunicando de la universidad cómo está  Hola muy bien gracietos  Muy bien gracias por preguntar el motivo de mi llamada acerca de interés por la maestría de mercadeo y deseo brindar información del programa momento para atender la llamada  Sí claro  Este programa tiene una duración de tres semestres y las estudiantes tienen la posibilidad de cursar un semestre adicional para obtener dos títulos de magister en el mercado magister en administración de empresas y la maestría en mercadeo aperturas para el primer periodo de cada año es decir que las inscripciones serían más o menos en iniciaría en agosto o septiembre para iniciar en enero se requiere tener una experiencia laboral mínima de 2 años un manejo funcional del idioma inglés que en su estudio de pregrado haya obtenido un buen rendimiento académico el valor por semestre para este 2023 está en 15,270,000 pesos y el valor de los derechos de inscripciones de 143000 pesos en este programa señora Tatiana tenemos clases de manera mensual vendría una semana al mes que sería desde el jueves hasta el sábado de 8 de la mañana hasta las 6 de la tarde  aquí en este programa eh pueden participar en misiones internacionales eh en la Universidad Autónoma de Barcelona la Universidad del Pacífico van a recibir aprendizaje basado en metodología de experiencia que van a poder realizar estudios de casos visitas empresariales salidas de campo van a aprender de innovación de productos y servicios mediante tecnología de dising tanking eh tiene la posibilidad de hacer el doble título con la maestría en administración como la indicación un momento presenta alguna duda okay  Eh sí eh  pero es que creo que yo había visto No ese sino otra otro formulario  otro formulario otro programa  otro programa  Qué programas está interesada  eh NBA  Ajá  eh La maestría en administración de empresas esa programación y apertura de manera semestral tiene inscripciones abiertas para este periodo Al igual puede cursar un semestre adicional y para que salga con los dos hitos los magister en administración y magister en mercadeo y como tal programaduras son tres semestres el valor por semestre está en 18,69,000 y el valor de los derechos de inscripciones de 143,000 pesos las inscripciones finalizan el 14 de julio y al 21 de Julio es el inicio de clases una pregunta  se requiere que tenga experiencia de por lo menos 3 años luego de haberse graduado siendo responsable de la administración de recursos ahí debe incluir personal eh tener un buen desempeño académico señora  yo me gradué hace un año y medio pero he cursado 8 años en la misma empresa se podría aplicar o no  en ese caso tendríamos que validarlo con la profesional del programa indicarle En qué área usted desempeñaba para que te pueda asesorar eh si deseas barato ahí los datos de ella  Dale perfecto y cómo hago Sí por favor sí  para que les escribas Ella se llama Carolina parada  sí  el número de WhatsApp es 310  sí  637  sí  5345  mhm  Le escribes le dices Mira yo me he desempeñado por 8 años realizando estas y estas labores pero me gradué hace año y medio eh deseo conocer si con esa experiencia puedo aplicar a la maestría en administración eh para el punto  y el tema de las clases cómo son  igual que mes  Las clases son presenciales y son los todos los viernes y sábados viernes de 2 de la tarde a 8 de la noche y el sábado Es de 8 de la mañana a 2 de la tarde  y los viernes de 2 pm a 8 de la noche  eh Sí señora  Entonces es de 8  todos los sábados ese no es como el otro que es una vez a la semana  eh una vez al mes no aquí son todos los viernes y todos los sábados  pregunta todas son en la sede de sur o en centro empresa también  sí no centro empresa no da programas como tales solo para cursos y diplomados  okay  dale perfecto  para este programa se requiere que se tenga un manejo del idioma inglés  en comprensión eh en lectura de negocios y también en Excel se realizan pruebas diagnósticas para esos para y para inglés Aquí van a desarrollar competencias gerenciales y de Liderazgo los cuales nos va a permitir tener una visión panorámica y estratégica de la organización desde todas las áreas fundamentales van a tener asignaturas que se desarrollan con metodologías activas de enseñanza con prácticas en laboratorio listo para poder dar soporte a los procesos de aprendizaje  aprender también van a aprender sobre liderazgo y la identidad javeriana esto para el cual está basado en saberes y valores para servir como profesionales y hacer parte de los mejores para el mundo Entonces te recomiendo que le escribas a Viviana Carolina de manera muy específica le indiques En qué has trabajado para que ella te indique si con esa experiencia pues podemos aplicar teniendo en cuenta que si tienes el tiempo pero pues una de las condiciones que aquí ponen Es que la experiencia de ser luego de haberse graduado Sí entonces para que ya nos indique el de mercadeo Ah pero inicia el otro año verdad  en enero Sí señora  hay otro que comience así como por ese por esa parte que inicia ahorita el próximo semestre s finanzas  o solo envié  finanzas  Sí señora  o sea otra maestría que comió finanzas no me gusta dale Perfecto muchísimas gracias  bueno con gusto tenga buen día  Igualmente hasta luego  hasta luego gracias;No
Aló muy buenos días Hola buenos días  Sí me comunico con la señora Laura leguizamo  Sí con ella  Hola Muy bien gracias  Laura te habla bri Osorio Te estoy llamando de la universidad javeriana Cali Cómo te encuentras el día de hoy no me alegra mucho Laura el motivo de mi llamada es porque hiciste una preinscripción en el diplomado de modelación y coordinación de proyectos bajo el concepto bim  no puedo pagar  bueno queríamos recordarte Pues que eh Tienes un descuento hasta el primero de septiembre para que no dejes pasar el descuento y si necesitas ayuda en algún proceso o algo pues no lo puedes hacer saber  Ah Dale listo eh otra vez me puedes recordar Dónde puedo ver el el recibo para yo pagarlo ahoritica  sí sí  dale perfecto  este en este número manejas WhatsApp sí Bueno ya te voy a enviar Entonces el link de pago para que hagas el pago en línea y a este mismo número me envías el soporte  Ah bueno Dale gracias muy amable  bueno que estés muy bien Hasta luego  Igualmente chao;No
Hola muy buenas tardes hablo con Cristina lo mío parte  hablas con Natalia de la universidad Adriana de Cali Cómo estás  bien gracias a Dios  Qué bueno Cristian el motivo de mi llamada es porque sabemos que estás interesado en el programa de negocios internacionales quería validar si tienes alguna duda acerca del programa  eh No la verdad pues ya hice en otra parte  Ah entiendo de pronto podrías indicarme el nombre de la universidad para dejarlo en el reporte  cómo reina  de pronto Podrías darme el nombre de la universidad para dejarlo en el reporte  Hola  hola  buenas tardes  hola;No
 aló eh Muy buenas tardes señor Luis con María Ramírez de la universidad javeriana cómo está  Hola cómo estás  bien gracias  bien gracias el motivo de es porque queremos saber si tiene alguna pregunta alguna duda acerca de la maestría de datos  eh Sí es que tenía unas unas duditas en  eh eh es más relacionado con Los costos porque pues ya vi penson y y y esto y y quería saber eh qué en qué cosa está verdad  en estos momentos 8,531,000 pesos pero este valor es 20232 estamos esperando por parte de la facultad el nuevo precio para el 2024 entonces apenas Eh pues suban el valor de la matrícula se les están informando  sí señor  Ah o sea ya para lo de los para el otro año es que un amigo me dijo que estaba en que le salía como en 7 millones yo no sé si era pagando en dólares o algo así  Eh bueno lo que pasa es que en el segundo semestre se estuvo ofertando la beca posgrado javieriana el descuento era del 20% para los egresados javerianos y 15% para egresados de otras universidades entonces con el descuento el valor pues del semestre también disminuía pero estamos esperando si la facultad va a otorgar esa misma beca para el 2024 también entonces estamos a esperar de esa información  Ah okay Okay entonces Todavía todavía digamos que hay que esperar para las matrículas del próximo semestre  Solo este mes  Sí señor las inscripciones igual ya están abiertas hasta el 31 solamente van a estar habilitadas este mes por Si desea hacer el proceso Sí señor solamente un mes se habilitaron las inscripciones por la alta demanda de la maestría  pero no se sabe todavía el costo  no no señor el valor aproximado es 8,531,000 pesos pero no se sabe porque hay que mirar Pues el tema del ipc y también eh las decisiones internas que tome la universidad en cuanto al precio  y otra pregunta eh Hay algún descuento por algo por por alguna afilación a a a cada compensación o algo así de pronto Pues eso te lo puedo validar con mi compañera si gusta Señor Luis Alejandro le puedo enviar el contacto de ella a su WhatsApp  Ah bueno Sí sí Y sí hay Digamos si hay sesión con la universidad o cosas así  listo Entonces ya le envío información Permítame un momento la se la envía de una vez  listo buena señora acabo de enviar el contacto de mi compañera le recomiendo que le escriba al WhatsApp  listo algo más Ah okay Perfecto perfecto listo no no sería más  bueno  Ah listo bueno señor Entonces sí Y también le voy a enviar el enlace de descripción listo para que haga el proceso igual valide con ella pues más adelante el tema del nuevo precio y el tema de la beca también directamente con ella  listo perfecto okay Bueno Muchas gracias  bueno que sea muy bien Bueno con gusto hasta luego  hasta luego;No
Buenos días le habla a valentina en Qué le puedo ayudar muy buen día señorita es tan amable eh Me podría brindar una información lo que pasa es que estoy interesada de pronto en una carrera del área de la salud quería saber eh si es posible uno ir a la universidad y hablar con Algún asesor que le muestre las instalaciones le expliquen lo de la carrera eh becas O sea hay como bastante para preguntar  en Qué programa está interesada  Pues de pronto enfermería o medicina  sí  le entiendo Bueno lo que podemos hacer es ya que indica que requiere ese recorrido por el campus de la universidad le comparto los datos del profesional a cargo de ese programa para que cuadren con esa persona de la visita y ese día haya una persona asignada que les pueda dar el recorrido por la universidad  la estudiante  eh el dígame  el estudiante ya finalizó grado 11 o está por graduarse  No ya ya finalizó hace rato  Y qué puntaje obtuvo en las pruebas a ver  un traje en en el ifes en ese tiempo en ese tiempo era puesto y lo presentó en el 2009  en el 2009 debe sumar todas las asignaturas en del núcleo común excepto la prueba de inglés y la interdisciplinaria y debe haber tenido 370 puntos para medicina y 310 puntos como mínimo para enfermería listo bueno  debe cumplir con el puntaje para poder aplicar al programa  listo hágame el favor eh uno puede un ejemplo ir a la universidad Ay que Leonel información sobre las becas sobre beneficios todas esas cosas y en caso tal programar otro día pues para Como dice el dicho para no hacerle perder el tiempo a a las personas eh para la visita el recorrido o se puede hacer todo un solo día  puede escribirle a la persona para que le brinde información y de una vez el recorrido  Ah listo Bueno entonces Porfa me brindar un dato  mire se llama Laura correa  Laura correa  el correo es laura.corea y la letra V de Velázquez  Laura punto correa  punto Correa sí b b  B D B  de Velázquez  a b de Velázquez  Ya  @javerianacali.edu.co  B sí  Espérame un momentico Laura punto Correa B de Velázquez o Velázquez o la ve solita  la letra b no más  Sí ya  @javerianacali.edu.co  a veriana  punto Cali punto C  javeriana cali.edu.co  listo  Entonces al correo es laura.com Correa b@javerianacali.edu.co y el número de WhatsApp no es llamada Solo para WhatsApp es 311  3 12  311  sí  sí  458 4463  te repito 3 11 4 58 44 63  correcto  listo hágame un favor una preguntica de pronto si usted me puede informar eh ustedes tienen algún beneficio por ser indígena  Dame un momento valíamos pero es para la misma persona que se graduó hace tiempo  sí  dame un momento porque  la universidad cuenta con una beca pero hay que cumplir con unas condiciones que es la beca indígena y afrodescendientes  dame un momento válido algo  gracias  no es solo para estudiantes que están en el último grado de bachillerato y están en condiciones de recibir el grado correspondiente  Es decir para el que recién se va a graduar  exacto  solo o sea que son solo para bebés solo para los que ya se van a graduar listo  Exacto Sí señora  y la de la que figuran en la página que dice que hay colegios que les dan cierta un porcentaje por ejemplo el león de grave es eso es también para los que apenas se van a grabar o o Aplica para los que los egresados  de Dame un momento válido pero normalmente todas las becas son para los que que son de ese tipo de beneficios son las para que recién se van a graduar  es así igual estar en el último grado y llegar estoy en condiciones de recibir grado O sea que solamente para los que o sea que para las personas digamos ya grandes de 30 más o menos no hay ningún beneficio de esos  No ya sería a partir de segundo semestre en adelante se obtiene un buen rendimiento académico el la beca de excelencia académica que se otorga los dos mejores puestos  Bueno okay Bueno ya copié todo eh allá atienden los sábados en qué horario  Sí con el correo y el WhatsApp  el sábado para brindar información como tal es decir Usted se acerca a la universidad al punto de información para que le brinden la información del programa becas de 8 a 12 pero ya todo lo que es de visita sí es entre semana con la profesional que le indiqué ya de igual ella con ella puede cuadrar para que le brinde también la información del programa de manera presencial le brindo información pues referente a becas pero como te indico en este momento eh Hay que cumplir ciertas condiciones para aplicar y  entonces  el con fandy creo que también aplica cierto  con fan  no tienen descuento por con fandy cuando uno está afiliado  no no señora no nada de esos tipos de convenios hay acá  ya Bueno okay listo Le agradezco mucho Muchas gracias por todo que esté muy bien Hasta luego  Bueno señora que tenga Gracias igualmente Que tenga buen día  Bueno gracias;No
Aló buenas tardes universidad que puedo colaborarte Hola cómo va solo con Ingrid  Hola cómo me contestas de Educación continua cierto  no te estoy contestando desde el cocer te necesitas comunicarte con educación continua  Sí por favor  y Mira te voy a dar un número para que por favor marques  dale un segundito  vas okay  ya dime  Vas a Marcar al 602  sí  321  sí  82 y ya te doy la extensión para que te comuniques directamente  dale Muchísimas gracias  continua  te vas a comunicar a la extensión 8850 es de juliet Vanessa de los ríos es de auxiliar de apoyo administrativo  Bueno hasta luego  Dale dale perfecto muchas gracias chao;No
 buenos días Habla con que le puedo ayudar Buenos días juliet básicamente es para preguntar hasta qué horas tienen atención presencial para averiguar acerca de un posgrado  en estos momentos Te tenemos atención de 8 de la mañana a 12 del mediodía el día de hoy  sí señora  a 12 del mediodía Ah ya ya ya ya ya ya y era para preguntarte acerca del posgrado de No sí maestría de ay creo que se llamaba algo acerca de los datos  ciencia de datos  Esa sí ciencia de datos  requiere la información en estos momentos si usted gusta se la puedo brindar  Sí por favor  Bueno le indico en estos momentos La maestría en ciencia de datos tiene establecido eh para 20241 el ingreso o sea en estos momentos las inscripciones que abren en julio son para el 20241 y se cerrarían se abren el 24 de julio y cierran el 31 de agosto para ingresar en el el 22 de enero del 2024 el programa se oferta en modalidad virtual es completamente virtual la disponibilidad de tiempo es Autónoma del estudiante tiene una duración de 13 semestres el valor por semestre es de 8,528,000 pesos a este valor se le da adicionar el valor de la estampilla procultura que corresponde al 1.5% del valor del semestre  el programa en estos momentos me dices que 8,500 qué perdón  8,528,000  Ah ya Sí  en esos momentos el programa tiene como perfil que el estudiante sea profesional de ingeniería estadísticas matemáticas o economía o otras profesiones que requieran el manejo y análisis de datos que tengan habilidades Sí señora  pues mi Ajá mi esposo Bueno en realidad el curso eh Perdón la eh La maestría es para mi esposo Él estudió él es ingeniero de materiales Sí señora bueno en este momento sí podría aplicar eh tienen en estos momentos  Perdón ingeniero industrial  Sí el  y genera Industrial en estos momentos debe manejar un nivel de inglés que le permita utilizar material de estudio en este idioma porque algunas de las lecturas pueden ser en este idioma se realizan unos cursos de nivelación dado que la maestría agencia de datos Está abierta a profesionales que puedan no tener suficientes conocimientos previos de algunas áreas el proceso de admisión contempla la oferta de dos cursos de nivelación uno de estadística y otro en programación que se aplica un examen de conocimiento en cada área las personas que no aprueben alguna de las dos pruebas deben cursar y aprobar el curso de nivelación correspondiente los cursos son completamente virtuales y se imparten previo al inicio del primer semestre de la maestría y cada uno tiene intensidad de 30 horas no tiene un valor adicional es completamente gratuito para el estudiante ni tampoco tiene una una asignación de créditos ni calificación numérica Pero eso lo Escoge la universidad antes de iniciar o es por ejemplo si si él sabe que tiene  ya  Lo que sucede es que se hacen unas pruebas se hacen unas pruebas de conocimiento si el estudiante no las aprueba debe realizar los cursos de nivelación porque se deben tener unos conocimientos previos para iniciar la maestría  okay Y esa Cuándo se harían más o menos  en estos momentos las inscripciones van a aperturar en el mes de julio y se cerrarían el 31 de agosto para ingresar en enero estos cursos de nivelación se imparten antes del inicio del semestre O sea que se inicia el 22 de enero del 2024 probablemente en los meses de noviembre se pueden estar llevando a cabo los cursos nivelatorios  Ah okay  listo y todas y todas las maestrías empezarían Entonces ya En enero  en estos momentos es en específico ahora sus inscripciones en julio para enero Pero algunas maestrías se ofertan de forma semestral que tienen inscripciones en estos momentos abiertas para ingresar en julio Pero depende de la maestría o requerimiento del estudiante  y en ese momento eh unas que se se se se vayan por el lado Financiero  en el área de ciencias económicas y administrativas  en estos momentos Contamos con la especialización en finanzas la especialización en gerencia social la especialización en gestión tributaria eh Contamos con ya maestría en administración de empresas La maestría en finanzas La maestría en mercadeo y la maestría en política social en las áreas en las que usted me indica  y esas sí están para empezar ahorita en este semestre  Sí señora  ya y el costo de la de la administrativa maestría en administración  de la maestría en administración de empresas  sí  Permítame un momento le valido  Vale gracias  el valor por semestre es de 18,69000 pesos  18,169000 y cuántos semestres son  tres semestres  Ah bueno esa sería la de administración  Sí señora La maestría en administración de empresas que tiene para los interesados en realizar un doble programa con la maestría en mercadeo pueden validar el costo del cuarto semestre con la facultad y cursarían ambas maestrías se haría maestría en administración de empresas y maestría en mercadeo  todas en cuatro en solo cuatro semestres se desarrollarían las dos maestrías  mm ya qué bien listo y esa bueno esa me dices que ya empezarían para el próximo semestre y más o menos qué fecha  en esos momentos las inscripciones para la maestría en administración de empresas las inscripciones van a están abiertas en este momento cierran el día 14 de julio y se iniciaría clases 21 de julio  14 de julio  y empezaría el 21  Sí señora  Ah Bueno listo chica Muchas gracias por la información  Muy bien señora tiene alguna otra duda inquietud en la que le pueda ayudar  no hasta el momento no sí De pronto me surgen de aquí a las dos te vuelvo y llamo  Bueno señora que esté muy bien  Bueno hasta luego gracias  Hasta luego  hasta luego;No
 Hola buenas tardes hablo con Albert Rodrigo Sánchez Sí con él  hablas con Natalia de la Universidad javeriana de Cali Cómo estás  bien gracias a Dios  Qué bueno Albert mi llamada es porque sabemos que estás interesado en el programa de negocios internacionales quería validar si tienes alguna duda acerca del programa  no Pues mira que pensé que ya habían empezado clases por eso no continué con el proceso pues con lo de la porque estuve intentando meterme todo eso Pero no sé pero la verdad Cómo era de la continuidad  okay  no sé si tú me podrías dar mayor información para ver si si todavía estoy a tiempo o qué  en este momento tenemos esa inscripciones abiertas para iniciar clases en enero estás interesado para ese periodo  Ah bueno Sí duele perfecto  Okay Tú ya finalizaste el colegio y presentaste la prueba a saber  Sí yo soy tecnólogo en negociación internacional precisamente  okay Y qué resultados sacaste en la prueba a saber  eh 320 creo que fue  Y hace cuánto la presentaste En qué año  2000 qué disculpa  14  Okay sino que en el 2014 se el puntaje es diferente debes de tener un puntaje de 310 puntos para que te puedas inscribir al programa de pronto tienes forma de enviarme el resultado de la prueba para validar tu puntaje  Ajá  el Ah no mentiras no es que ese ese ese fue el del yo lo volví a presentar en el 2018 nuevamente Y ese es el que te estoy diciendo porque en el 2014 fue otro sí tienes razón  Ah okay Entonces el 2018 es superior a 300  sí Ese ese ese  Ah okay Y ya tienes información acerca del programa ya lo conoces  no mucho Pues de la de la de la universidad como tal no  okay  la verdad sería mentira  Este programa tiene una duración de 8 semestres y el valor de cada semestre está en 12,554,000 pesos la metodología es totalmente presencial Las clases son dictadas acá en la Ciudad de Cali en séptimo semestre todos los estudiantes deben de realizar un semestre académico internacional en otro país la universidad les brinda un apoyo económico eh de un valor aproximado de 11 millones y medio para que puedan ir eh al país de destino este dinero se le Consigna a la cuenta bancaria dos meses después de que estén en ese país y pueden hacer uso del dinero para lo que quieran ya sea para alimentación hospedaje transporte  eh también tienes la opción de realizar doble titulación aquí mismo en la universidad cursando con otro programa que quedarías cancelando solo el valor de negocios internacionales y el otro programa sería totalmente gratuito el proceso de inscripción es virtual tiene un valor de 143,000 pesos donde debes adjuntar algunos documentos y ya después tendrías la entrevista con el director del programa tienes alguna duda o inquietud deseas hacer el proceso de inscripción tú me mandarías la información al correo al WhatsApp pues sobre lo que tengo que pagar ahorita sí sí  Vale entonces ya mismo a Whatsapp te comparto toda la información del programa y te envío el link de inscripción en caso de que tengas alguna duda me puedes escribir listo Dale perfecto te lo agradezco mucho  bueno Gracias a ti por recibir mi llamada que tengas una excelente tarde  Igual hasta luego  hasta luego;No
aló muy buenos días tengo el gusto de hablar con la señorita malory briceño  con ella  señorita malory te habla Cristian Lozano de la Universidad javeriana de Cali Cómo te encuentras el día de hoy  bien gracias  Qué bueno saberlo señorita malory el motivo de mi llamada es porque has mostrado interés en nuestro diplomado en proyectos ágiles scrum Master y quería consultarte si presentas alguna duda alguna inquietud sobre nuestro programa  Ah ingresaste a la de Bogotá  eh No yo ya lo pagué acá con la de Bogotá sabes es es para hacer el primero y desde mayo Ajá sí  comprendo vale perfecto Igualmente esperamos de pronto poder contar con tu participación en los diferentes programas en la javeriana Cali eh y quedamos atentos listo  Vale gracias  un feliz día hasta luego  hasta luego;No
no aló  muy buenos días me comunico con la señora Lolita Camargo  Sí señora  señora Lolita le habla brigid Osorio le estoy llamando de la universidad javeriana cal y cómo se encuentra el día de hoy  Hola buenos días  Bueno señora Lolita el motivo de mi llamada es porque usted mostró interés en el diplomado de derecho de tránsito Queríamos saber si continúa con ese interés  ya la entiendo  Sabes que no Yo pensé que era como más un tema de derecho de transporte y la vez pasada Yo no sé si tú me llamaste pero como que revisé bien y no no el tránsito no es lo que me gusta  Bueno muchísimas gracias hasta luego  bueno Vale Bueno chao que estés muy bien;No
 Aló muy buenos días  buen día por favor la señora Janet Aguirre  Buenos días  buen día me escucha  Hola señora Janet Aguirre  mucho gusto habla con Ingrid bejarano de la Universidad javeriana de Cali cómo está  gracias  Me alegra mucho señora Janet Gracias por atender mi llamada y el motivo es porque usted está interesada en nuestro diplomado de gestión de tributaria con énfasis en niif que inicia el próximo primero de septiembre queremos confirmar su participación saber si logró su inscripción o si tuvo algún inconveniente  pero ahorita no lo voy a tomar  algún motivo en especial señora Janet  presupuesto para para poder hacer el pago  Okay le hago una consulta si de pronto hay una forma en que usted lo pueda pagar por eh cuotas que le queden fácil de realizarlo lo Podrías tomar  mirando pues las opciones okay Porque nosotros Contamos con una forma de financiación en el cual usted lo puede dejar pues a tres 6 o 9 meses el beneficio es que digamos si usted lo deja 3 meses te queda en 0% de interés  y en cuanto está en ese momento el diplomado  el diplomado está en un valor de inversión de 2,500  mucho  de hecho bajó porque él estaba en 2,800 a después de que hicieron varias reestructuraciones en el diplomado bajo el valor de inversión  de de traerla Pues digamos como la actualización tributaria para  con la última actualización también en ese diplomado  Sí señora Sí señora con las normas internacionales  pues no lo voy a pensar  Pues no sé ese es el contacto para  perfecto señora Janet igual estaríamos Entonces atentos él inicia el Claro que sí él inicia el primero de septiembre estaríamos entonces atentos Bueno le recuerdo que mi nombre es Ingrid bejarano en la universidad javeriana de Cali que tengas un excelente día  gracias Que esté muy bien Hasta luego  bueno Igualmente hasta luego;No
